enrollment_id,user_id,course_id,enrolled_at,status
69026,12037,78327,2024-05-02,active
69027,13267,13060,2024-01-12,active
69028,28330,59528,2024-11-07,active
69029,51869,79974,2024-03-23,active
69030,1723,12965,2023-10-30,active
69031,27023,19158,2024-11-01,active
69032,67962,40743,2024-06-17,active
69033,33423,37780,2023-04-04,active
69034,31395,79281,2024-11-20,inactive
69035,24181,79160,2024-09-13,active
69036,65165,57312,2023-04-23,inactive
69037,38140,5391,2024-07-13,inactive
69038,50934,16559,2024-09-12,inactive
69039,55488,77745,2024-06-27,inactive
69040,11411,42904,2024-11-13,active
69041,13761,69956,2023-04-01,inactive
69042,2488,46889,2023-09-21,active
69043,22030,34894,2024-05-26,active
69044,35477,72264,2023-06-13,active
69045,28089,39968,2024-02-02,active
69046,57152,21303,2023-11-15,inactive
69047,28975,66776,2023-02-03,active
69048,72503,21290,2024-03-15,inactive
69049,27626,41896,2023-09-17,active
69050,25540,16010,2023-02-05,active
69051,50545,61631,2024-05-28,active
69052,55252,6321,2024-06-14,inactive
69053,683,40517,2024-07-18,active
69054,49433,77416,2024-10-19,active
69055,24,34113,2023-10-18,active
69056,68664,22933,2024-10-07,active
69057,44639,53354,2024-06-06,active
69058,33280,23767,2023-10-01,active
69059,50450,47610,2023-08-18,inactive
69060,23435,41708,2024-09-22,active
69061,9707,16126,2024-11-17,active
69062,36755,36894,2023-01-09,active
69063,74203,73373,2024-02-01,active
69064,42161,69482,2024-06-04,inactive
69065,28958,1208,2023-05-03,active
69066,30739,53952,2023-07-11,active
69067,11608,54919,2024-08-15,active
69068,20249,46460,2023-12-08,inactive
69069,79574,73089,2024-01-17,active
69070,25950,44772,2024-11-11,active
69071,11879,12890,2023-01-29,active
69072,66680,12448,2024-05-06,inactive
69073,13557,35524,2024-11-17,inactive
69074,71122,64493,2024-09-12,active
69075,40295,14027,2023-09-13,active
69076,8103,72928,2023-12-17,active
69077,6090,56018,2023-05-02,active
69078,20235,51082,2024-06-24,active
69079,76894,12853,2024-09-24,active
69080,28512,6075,2024-08-08,active
69081,10864,53475,2024-04-01,active
69082,6416,46178,2023-05-02,active
69083,19102,17901,2023-03-21,inactive
69084,68464,55042,2023-02-18,active
69085,52646,66879,2023-02-10,active
69086,47548,62027,2023-11-08,active
69087,53346,72543,2024-11-13,active
69088,67975,40845,2023-09-15,active
69089,12121,56889,2023-08-29,active
69090,25261,56131,2024-11-29,active
69091,71654,45446,2024-11-15,inactive
69092,38193,61108,2024-07-30,active
69093,3808,41148,2024-02-16,active
69094,20254,7202,2024-05-28,active
69095,19480,8345,2024-07-08,active
69096,35049,58789,2024-11-24,inactive
69097,59645,55738,2024-11-05,active
69098,14542,44227,2024-06-17,active
69099,41420,68294,2023-04-30,active
69100,37867,11089,2024-04-08,active
69101,69629,27582,2023-11-26,active
69102,34387,61237,2024-08-04,active
69103,25347,33062,2024-08-26,inactive
69104,63195,20317,2023-06-06,inactive
69105,56307,31934,2024-11-03,active
69106,36699,72353,2023-10-23,active
69107,6144,21437,2023-07-22,active
69108,49148,15329,2024-09-15,inactive
69109,37860,4906,2024-09-02,active
69110,13751,12824,2023-04-24,active
69111,4764,45255,2023-08-08,active
69112,21452,54629,2024-05-18,inactive
69113,8598,56903,2024-09-23,active
69114,12362,9061,2023-10-06,inactive
69115,28759,9281,2023-11-04,active
69116,11647,9400,2024-06-19,active
69117,20526,55919,2023-08-03,active
69118,50456,13718,2023-01-06,active
69119,47450,9945,2023-10-31,active
69120,34824,56921,2023-08-02,active
69121,18102,14142,2023-08-21,active
69122,56647,8009,2023-02-14,active
69123,11084,64005,2023-12-05,active
69124,499,18639,2024-04-09,active
69125,6659,40887,2023-09-18,active
69126,66129,13470,2024-07-26,active
69127,52658,53937,2024-06-12,active
69128,32834,22400,2024-07-16,active
69129,59496,29197,2023-02-05,active
69130,20722,20523,2023-05-15,inactive
69131,58163,35972,2023-03-05,active
69132,23472,63257,2023-10-16,active
69133,46926,71259,2024-11-13,active
69134,45261,22056,2023-05-06,active
69135,33435,66153,2024-06-23,active
69136,38808,41054,2024-08-01,active
69137,10211,18821,2024-10-23,active
69138,29203,5768,2023-02-08,inactive
69139,25399,72913,2024-03-18,active
69140,39452,46025,2024-02-17,active
69141,33604,1051,2024-08-08,active
69142,77893,41903,2024-05-14,active
69143,7978,61482,2023-11-17,inactive
69144,70162,43006,2024-01-08,active
69145,6362,70462,2023-06-16,active
69146,72726,35356,2023-01-01,inactive
69147,9712,75945,2023-04-25,active
69148,58827,37361,2023-06-09,active
69149,49843,58380,2024-03-04,inactive
69150,24205,56118,2023-05-17,active
69151,62485,48353,2023-02-02,active
69152,25995,65330,2024-04-01,inactive
69153,79746,3584,2023-02-21,active
69154,26613,59907,2023-01-23,active
69155,46270,66037,2024-02-18,active
69156,34560,68871,2024-03-12,active
69157,79645,24948,2024-03-08,active
69158,68222,52609,2023-12-19,active
69159,66162,77900,2023-04-01,active
69160,73452,40857,2024-09-03,active
69161,61793,4462,2024-09-11,active
69162,62691,62917,2024-03-09,active
69163,39226,61955,2024-07-18,active
69164,72883,34935,2023-09-09,active
69165,20092,75864,2023-06-29,active
69166,6833,3563,2024-07-22,active
69167,75471,64318,2023-02-16,active
69168,21716,69312,2023-10-29,active
69169,65011,68208,2023-07-11,inactive
69170,29986,64641,2023-12-15,active
69171,27529,9492,2023-10-30,active
69172,43038,7812,2023-01-12,active
69173,4465,39650,2024-10-21,active
69174,63209,21580,2023-05-25,active
69175,68828,13049,2024-08-31,inactive
69176,1302,15989,2024-05-25,active
69177,373,39616,2023-03-04,active
69178,7188,3773,2023-10-28,active
69179,29985,58374,2024-09-01,active
69180,36484,27329,2023-08-18,inactive
69181,30745,7829,2023-07-04,active
69182,8565,35741,2023-05-27,active
69183,61246,42327,2024-07-04,active
69184,72005,33321,2024-05-09,inactive
69185,64837,68974,2023-06-30,active
69186,61835,34943,2024-02-16,active
69187,43697,18153,2023-11-28,active
69188,49546,66216,2024-03-27,inactive
69189,72996,44835,2024-04-25,inactive
69190,44196,57272,2024-06-16,active
69191,52275,52540,2024-03-18,active
69192,54987,34433,2023-02-24,active
69193,7331,77797,2023-01-13,active
69194,49551,46488,2024-03-19,active
69195,39368,40087,2024-01-27,active
69196,74472,63415,2023-03-14,active
69197,40824,3368,2023-10-16,active
69198,22977,57086,2023-06-20,active
69199,66919,68347,2023-02-25,inactive
69200,68776,28986,2024-10-16,active
69201,79658,32949,2023-07-26,active
69202,65563,19931,2023-01-23,active
69203,72932,50287,2023-07-28,active
69204,33027,13069,2024-02-23,active
69205,42249,23644,2024-05-07,active
69206,38282,35266,2023-10-18,active
69207,36418,68366,2023-12-27,active
69208,65807,31739,2024-06-15,active
69209,54573,49168,2024-04-28,active
69210,3078,18115,2024-04-30,active
69211,62092,72885,2023-10-06,active
69212,36682,56655,2024-05-20,active
69213,11094,29352,2023-10-10,inactive
69214,67053,11402,2023-08-25,active
69215,19370,64418,2024-07-13,active
69216,36409,30412,2023-01-13,active
69217,49059,78739,2023-08-02,active
69218,36295,9041,2024-05-19,inactive
69219,31955,29191,2024-01-05,active
69220,58089,34241,2024-08-07,inactive
69221,28308,52665,2023-08-17,active
69222,64075,68086,2024-07-11,active
69223,24632,73670,2023-07-18,inactive
69224,9911,19399,2024-08-11,active
69225,32198,66534,2023-10-14,active
69226,38074,15480,2023-05-05,active
69227,18875,34140,2024-09-12,active
69228,19704,45809,2023-07-08,active
69229,26221,48257,2023-09-23,active
69230,75678,56063,2023-08-28,inactive
69231,13382,57319,2023-04-26,active
69232,59902,49574,2024-02-22,active
69233,39559,24798,2023-08-04,active
69234,64436,320,2024-01-03,inactive
69235,18720,56039,2024-08-19,active
69236,33647,37169,2024-09-08,active
69237,12030,79767,2024-10-25,active
69238,45167,72248,2023-06-11,active
69239,1776,5253,2023-03-19,inactive
69240,72832,41070,2024-10-22,active
69241,42896,32567,2024-09-19,active
69242,52272,46394,2023-04-11,active
69243,39707,28622,2024-03-03,inactive
69244,34062,17224,2023-09-30,inactive
69245,36526,67181,2024-08-19,active
69246,23894,2368,2023-06-23,active
69247,53580,58809,2023-10-31,active
69248,38644,28766,2024-06-26,active
69249,32632,4427,2023-10-09,inactive
69250,67741,46108,2023-03-03,active
69251,77757,75564,2023-06-25,active
69252,648,49482,2023-08-04,active
69253,8828,11085,2024-07-07,inactive
69254,62829,62872,2023-12-30,active
69255,27316,31526,2023-01-13,inactive
69256,12842,25992,2024-11-27,active
69257,55508,27694,2024-02-10,inactive
69258,54013,34032,2023-02-19,inactive
69259,64594,13452,2023-12-11,active
69260,22485,45141,2024-01-24,active
69261,13265,34877,2023-03-21,inactive
69262,41321,37308,2023-06-06,active
69263,63113,46409,2024-08-25,active
69264,57404,10190,2024-06-03,active
69265,16007,71746,2023-11-02,active
69266,50315,9887,2024-05-13,active
69267,68759,17890,2023-04-14,active
69268,76979,30933,2023-03-29,active
69269,62140,13764,2024-11-11,active
69270,70607,71604,2024-07-13,active
69271,28653,31126,2024-10-09,active
69272,61457,49262,2024-05-21,active
69273,942,29332,2023-09-02,active
69274,72209,17551,2024-05-02,inactive
69275,47824,40475,2024-01-14,active
69276,5613,63076,2023-07-22,active
69277,45516,50287,2024-09-19,active
69278,62551,57609,2024-05-08,active
69279,50813,71935,2023-07-08,active
69280,28236,263,2024-10-14,active
69281,69826,36233,2024-09-21,active
69282,15562,78060,2024-09-19,active
69283,42510,44112,2024-08-24,active
69284,34369,54214,2023-03-15,active
69285,45928,58716,2024-10-04,active
69286,74308,14855,2023-07-14,active
69287,3025,72714,2024-08-29,active
69288,46372,65902,2024-03-04,active
69289,79822,78607,2024-07-08,inactive
69290,56085,667,2023-12-09,active
69291,40751,7749,2023-01-08,active
69292,53033,5716,2023-11-22,inactive
69293,8478,30847,2023-07-24,active
69294,41191,74548,2023-04-01,active
69295,18445,53939,2023-05-11,active
69296,47519,51507,2024-11-20,inactive
69297,5073,70388,2024-03-30,active
69298,22076,13244,2023-01-10,active
69299,54834,68554,2023-06-07,active
69300,60979,65713,2023-02-17,active
69301,30825,73230,2023-09-11,active
69302,24402,14564,2024-04-06,active
69303,40314,74015,2023-10-10,active
69304,15847,17395,2024-06-29,active
69305,65967,17108,2023-03-11,active
69306,27854,15457,2023-08-14,active
69307,133,32394,2023-05-24,active
69308,66005,12719,2024-01-04,active
69309,49470,23435,2023-07-20,active
69310,12084,4842,2023-01-30,active
69311,56729,60761,2024-08-10,active
69312,58367,16941,2023-10-03,active
69313,27545,36896,2023-05-16,active
69314,70303,44208,2024-04-25,active
69315,76577,76791,2024-03-07,active
69316,45129,28442,2024-02-12,active
69317,48099,79436,2023-03-02,active
69318,26070,29452,2024-05-29,active
69319,29000,65475,2024-12-01,active
69320,43304,26158,2023-03-29,inactive
69321,42894,68369,2024-01-15,active
69322,38429,1779,2023-05-07,inactive
69323,29776,45626,2023-05-16,inactive
69324,24401,42120,2024-04-27,inactive
69325,18865,9698,2023-05-08,active
69326,58667,55490,2024-01-03,active
69327,8954,15975,2023-03-16,active
69328,75926,40812,2023-11-19,active
69329,47165,8634,2023-05-18,active
69330,25092,71693,2024-05-31,active
69331,66067,5837,2023-04-13,active
69332,500,42775,2023-08-10,inactive
69333,20866,69042,2024-11-07,active
69334,76241,18832,2023-09-22,active
69335,46252,72945,2024-09-29,inactive
69336,42816,16874,2024-08-30,active
69337,51360,54558,2024-04-20,active
69338,50335,43951,2023-08-02,active
69339,58212,40030,2023-04-15,inactive
69340,72304,4780,2023-12-07,active
69341,3411,10771,2024-02-05,active
69342,72235,76687,2023-08-17,active
69343,46494,53858,2023-07-16,active
69344,20532,3731,2024-09-28,active
69345,61971,56432,2023-11-12,inactive
69346,536,34880,2024-05-21,active
69347,19112,44807,2023-05-31,inactive
69348,6326,70086,2024-01-19,active
69349,25217,48665,2023-09-23,active
69350,58699,5134,2023-01-02,inactive
69351,32864,58647,2023-07-01,active
69352,15860,567,2023-01-17,active
69353,69164,77214,2024-10-20,active
69354,29989,6447,2023-11-15,active
69355,54060,24320,2023-07-07,active
69356,47774,42653,2024-06-04,active
69357,22666,60926,2024-03-28,active
69358,68460,27487,2024-11-11,active
69359,26959,72459,2024-08-12,inactive
69360,73421,54310,2024-11-26,inactive
69361,7040,37125,2023-12-19,active
69362,68083,60044,2024-08-22,inactive
69363,60121,65148,2024-07-22,active
69364,51667,74964,2023-01-18,active
69365,62673,59796,2024-08-10,inactive
69366,4114,59217,2024-07-04,active
69367,16871,40952,2023-10-05,active
69368,23375,21005,2024-07-01,active
69369,48715,12983,2023-12-17,active
69370,48399,43681,2023-05-27,active
69371,51936,69192,2023-12-22,active
69372,40790,78172,2023-06-19,active
69373,27019,5061,2024-04-24,active
69374,23214,6826,2024-07-30,inactive
69375,60712,24882,2023-11-03,active
69376,27128,574,2023-10-03,active
69377,33871,4185,2024-10-16,inactive
69378,9965,56346,2024-06-29,active
69379,13053,4093,2024-05-23,active
69380,50484,53308,2024-03-14,inactive
69381,60237,60399,2023-07-04,inactive
69382,64728,75276,2024-09-20,active
69383,17034,56389,2024-03-20,active
69384,10430,49681,2023-07-09,active
69385,49323,52213,2024-07-05,active
69386,79487,44698,2024-05-27,active
69387,76458,49489,2023-06-19,active
69388,37542,8570,2023-09-28,active
69389,30718,6096,2024-06-18,active
69390,55428,59225,2024-01-14,active
69391,4986,26236,2024-09-05,inactive
69392,57051,32042,2023-10-30,active
69393,58766,29162,2024-09-18,active
69394,5767,68794,2023-10-08,active
69395,59367,48068,2023-08-22,active
69396,4035,66291,2023-08-09,inactive
69397,2571,70452,2024-11-30,inactive
69398,28128,21587,2024-02-18,active
69399,39391,67394,2023-10-31,active
69400,75091,44350,2024-01-12,active
69401,79162,13029,2023-08-26,inactive
69402,49501,35449,2023-11-17,active
69403,29151,34085,2024-09-28,active
69404,6784,66733,2024-07-15,active
69405,36869,10672,2023-05-18,active
69406,39639,45354,2023-07-30,active
69407,70127,59122,2023-01-11,active
69408,51896,27334,2023-04-01,active
69409,68236,63090,2024-05-19,inactive
69410,5715,32880,2023-07-03,active
69411,2003,23654,2024-02-23,active
69412,15999,15330,2023-01-13,active
69413,14370,49363,2024-10-29,active
69414,56604,49868,2024-10-26,inactive
69415,31956,54846,2024-01-09,active
69416,6377,3064,2024-07-17,active
69417,73985,777,2023-07-26,active
69418,27415,51245,2023-03-06,inactive
69419,69555,1953,2024-10-11,active
69420,31881,27104,2024-02-20,active
69421,8412,76066,2024-03-14,active
69422,21925,33454,2023-04-19,active
69423,45912,40674,2023-03-31,active
69424,37577,36698,2023-03-18,active
69425,68563,20577,2023-07-13,active
69426,52556,31778,2023-06-21,inactive
69427,21555,25820,2023-12-30,active
69428,46074,79505,2024-06-15,active
69429,39700,23264,2024-09-11,inactive
69430,32569,41947,2024-06-08,inactive
69431,37751,38338,2024-10-11,active
69432,39669,73876,2024-02-11,active
69433,20048,45844,2024-08-22,active
69434,61618,39463,2024-09-30,active
69435,15305,45228,2023-03-09,inactive
69436,21902,72300,2024-04-03,active
69437,66063,62517,2024-05-23,active
69438,11936,69056,2023-07-25,active
69439,57833,15867,2023-11-04,active
69440,39310,48665,2023-08-05,active
69441,62786,64280,2023-08-28,inactive
69442,14373,72780,2023-01-19,active
69443,12569,26529,2023-06-27,active
69444,4977,13079,2024-07-26,active
69445,1610,26160,2023-02-13,active
69446,18150,50460,2023-12-16,active
69447,6310,67766,2023-02-16,active
69448,23228,15323,2024-07-24,active
69449,26881,55353,2024-03-06,inactive
69450,18456,69870,2023-06-07,inactive
69451,76655,16909,2023-12-30,inactive
69452,77931,40435,2023-05-10,inactive
69453,14625,60695,2024-10-13,active
69454,42817,18062,2023-01-20,active
69455,79330,49358,2024-09-17,active
69456,79599,66655,2023-04-12,active
69457,46792,36666,2024-02-09,active
69458,22654,32698,2023-07-29,active
69459,9642,41113,2024-02-03,active
69460,11165,5614,2024-08-03,active
69461,36836,21867,2024-03-17,active
69462,13507,3284,2023-12-10,active
69463,48381,33098,2023-01-09,inactive
69464,17618,32242,2023-06-21,active
69465,62279,79990,2023-04-24,active
69466,11633,35446,2023-08-05,active
69467,36023,56480,2024-01-09,active
69468,7511,68845,2024-09-04,active
69469,31995,48325,2024-06-23,active
69470,4305,14579,2024-04-26,active
69471,63657,35104,2024-04-10,active
69472,18304,31657,2023-06-05,active
69473,18353,55111,2023-04-03,active
69474,19575,18848,2024-10-18,inactive
69475,57612,4943,2023-04-23,inactive
69476,40058,22217,2023-01-18,active
69477,68247,49049,2024-07-28,active
69478,2747,10642,2024-09-18,inactive
69479,42108,20245,2023-08-06,active
69480,43104,59049,2024-04-15,active
69481,50519,66171,2023-12-10,inactive
69482,79843,13219,2023-10-09,active
69483,32231,16166,2024-09-17,active
69484,49827,29343,2023-06-07,active
69485,17864,35048,2023-11-01,inactive
69486,17557,25748,2023-08-22,active
69487,824,1133,2024-09-24,active
69488,2809,63219,2024-01-08,active
69489,27544,18030,2024-01-03,active
69490,17170,51935,2024-11-03,active
69491,42497,44560,2023-10-16,inactive
69492,64054,64684,2023-12-31,active
69493,35065,55076,2024-11-06,active
69494,27394,9464,2023-12-03,inactive
69495,12124,43685,2023-07-07,active
69496,60243,353,2023-09-18,active
69497,35832,72349,2024-07-05,active
69498,78190,19912,2024-05-09,active
69499,27393,39498,2023-12-31,inactive
69500,28774,40624,2023-10-23,inactive
69501,79,51592,2023-04-09,active
69502,65432,34135,2023-01-30,active
69503,17641,47087,2024-06-07,active
69504,5207,11754,2023-05-02,active
69505,49514,30350,2024-08-10,active
69506,75303,9997,2023-02-05,active
69507,76799,18698,2023-03-09,active
69508,51708,56668,2023-04-06,active
69509,12431,39424,2023-05-03,active
69510,10127,8439,2024-03-17,active
69511,63310,8281,2023-08-04,active
69512,20703,18055,2024-04-04,inactive
