assessment_id,course_id,title,total_marks
55637,6627,Midterm Test,100
55638,54373,Quiz 2,50
55639,14562,Practice Test,75
55640,44308,Quiz 1,100
55641,28375,Practice Test,100
55642,1522,Midterm Test,50
55643,62443,Midterm Test,75
55644,37701,Practice Test,75
55645,73086,Practice Test,100
55646,70121,Course Test,100
55647,6198,Practice Test,50
55648,79349,Module Evaluation,100
55649,47476,Practice Test,100
55650,76002,Quiz 1,50
55651,64078,Final Assessment,100
55652,22682,Midterm Test,50
55653,54160,Quiz 2,50
55654,33907,Course Test,50
55655,12869,Midterm Test,75
55656,77941,Practice Test,75
55657,67525,Quiz 1,50
55658,21378,Module Evaluation,75
55659,331,Final Assessment,50
55660,10753,Module Evaluation,50
55661,63906,Course Test,50
55662,6720,Midterm Test,100
55663,61533,Midterm Test,75
55664,29194,Practice Test,50
55665,16483,Practice Test,50
55666,18713,Module Evaluation,75
55667,12235,Course Test,50
55668,36303,Midterm Test,100
55669,28402,Quiz 1,50
55670,27974,Midterm Test,100
55671,49865,Module Evaluation,100
55672,35279,Midterm Test,50
55673,20507,Quiz 1,100
55674,7325,Final Assessment,75
55675,44392,Course Test,50
55676,26533,Midterm Test,50
55677,590,Practice Test,75
55678,1735,Course Test,50
55679,2530,Quiz 1,50
55680,75695,Quiz 2,75
55681,16464,Quiz 2,100
55682,33752,Quiz 2,75
55683,50821,Course Test,75
55684,441,Final Assessment,75
55685,40880,Quiz 2,75
55686,64816,Course Test,75
55687,40876,Final Assessment,50
55688,31091,Quiz 2,75
55689,26757,Midterm Test,50
55690,11431,Course Test,50
55691,55622,Course Test,50
55692,74923,Course Test,75
55693,35971,Course Test,50
55694,77943,Course Test,50
55695,55725,Module Evaluation,100
55696,5568,Quiz 2,100
55697,38820,Quiz 1,100
55698,48171,Midterm Test,100
55699,63857,Practice Test,50
55700,33005,Midterm Test,100
55701,74155,Quiz 1,75
55702,20592,Midterm Test,50
55703,26678,Course Test,50
55704,48693,Final Assessment,100
55705,76508,Midterm Test,50
55706,6087,Quiz 1,50
55707,38195,Quiz 1,50
55708,47192,Course Test,100
55709,38673,Final Assessment,50
55710,3688,Final Assessment,50
55711,17605,Course Test,100
55712,54563,Quiz 2,75
55713,31126,Quiz 2,50
55714,31534,Quiz 1,50
55715,19028,Practice Test,100
55716,50301,Quiz 1,100
55717,55,Course Test,75
55718,45519,Module Evaluation,100
55719,55061,Quiz 1,50
55720,8568,Midterm Test,50
55721,31435,Final Assessment,75
55722,456,Quiz 1,100
55723,17568,Module Evaluation,75
55724,28985,Midterm Test,100
55725,54413,Practice Test,75
55726,65070,Midterm Test,75
55727,38307,Final Assessment,50
55728,18801,Course Test,50
55729,44811,Quiz 2,50
55730,68172,Module Evaluation,100
55731,78358,Quiz 2,75
55732,56468,Midterm Test,50
55733,26115,Practice Test,100
55734,10610,Final Assessment,100
55735,5549,Midterm Test,75
55736,66198,Quiz 2,75
55737,28503,Practice Test,50
55738,11946,Midterm Test,75
55739,74688,Course Test,50
55740,4628,Quiz 1,50
55741,3214,Practice Test,75
55742,28577,Quiz 1,50
55743,2980,Practice Test,100
55744,67344,Module Evaluation,50
55745,29543,Module Evaluation,75
55746,8177,Midterm Test,75
55747,14262,Quiz 1,100
55748,56420,Final Assessment,100
55749,18402,Quiz 1,75
55750,79934,Quiz 1,100
55751,49129,Midterm Test,50
55752,34042,Quiz 2,100
55753,6512,Module Evaluation,50
55754,3294,Midterm Test,50
55755,63694,Midterm Test,100
55756,25811,Quiz 1,75
55757,78941,Final Assessment,50
55758,10251,Course Test,75
55759,48193,Course Test,75
55760,48058,Quiz 2,100
55761,18499,Midterm Test,100
55762,15525,Final Assessment,100
55763,45178,Course Test,100
55764,49356,Quiz 1,100
55765,67244,Quiz 2,50
55766,28362,Quiz 1,75
55767,30840,Final Assessment,50
55768,48298,Final Assessment,75
55769,24313,Practice Test,100
55770,3746,Practice Test,75
55771,38182,Practice Test,100
55772,54398,Midterm Test,100
55773,61145,Quiz 2,50
55774,72422,Midterm Test,75
55775,19124,Quiz 1,50
55776,5363,Quiz 1,50
55777,7242,Quiz 1,50
55778,71468,Midterm Test,100
55779,19002,Midterm Test,75
55780,35771,Quiz 2,50
55781,8457,Midterm Test,75
55782,71315,Quiz 1,100
55783,65191,Final Assessment,100
55784,18210,Course Test,100
55785,12836,Quiz 1,50
55786,4603,Practice Test,100
55787,32205,Final Assessment,100
55788,24423,Quiz 1,100
55789,40715,Quiz 1,100
55790,17211,Quiz 2,75
55791,56034,Module Evaluation,50
55792,41155,Course Test,100
55793,60008,Quiz 2,75
55794,44638,Quiz 2,100
55795,3315,Quiz 2,100
55796,4196,Practice Test,50
55797,46877,Course Test,50
55798,21633,Quiz 2,50
55799,69729,Midterm Test,75
55800,45515,Final Assessment,100
55801,12042,Course Test,75
55802,35738,Practice Test,50
55803,9913,Quiz 1,100
55804,59998,Course Test,75
55805,68657,Module Evaluation,100
55806,53904,Quiz 2,100
55807,40782,Quiz 2,50
55808,32631,Midterm Test,100
55809,53458,Midterm Test,100
55810,58500,Module Evaluation,75
55811,23894,Course Test,50
55812,32228,Practice Test,100
55813,24750,Quiz 1,75
55814,67789,Midterm Test,50
55815,35395,Course Test,100
55816,39931,Quiz 1,100
55817,78405,Quiz 2,75
55818,35339,Module Evaluation,50
55819,59244,Module Evaluation,50
55820,18836,Midterm Test,75
55821,50805,Midterm Test,75
55822,49880,Module Evaluation,75
55823,53104,Practice Test,100
55824,52238,Course Test,50
55825,29603,Practice Test,100
55826,28235,Quiz 1,50
55827,4119,Midterm Test,50
55828,45655,Module Evaluation,50
55829,41102,Practice Test,100
55830,45865,Quiz 1,75
55831,60488,Final Assessment,75
55832,42194,Course Test,50
55833,63198,Midterm Test,50
55834,71468,Practice Test,75
55835,68693,Midterm Test,75
55836,32090,Module Evaluation,100
55837,18099,Module Evaluation,75
55838,40747,Quiz 1,50
55839,3144,Course Test,75
55840,34185,Final Assessment,50
55841,32629,Quiz 2,100
55842,10122,Quiz 2,75
55843,79565,Midterm Test,100
55844,7022,Course Test,100
55845,55598,Final Assessment,50
55846,18721,Quiz 2,100
55847,22073,Quiz 1,75
55848,25934,Midterm Test,100
55849,56293,Module Evaluation,75
55850,52810,Course Test,50
55851,35514,Quiz 2,100
55852,56876,Practice Test,100
55853,52165,Practice Test,75
55854,35286,Midterm Test,75
55855,9451,Module Evaluation,50
55856,28202,Quiz 1,75
55857,73219,Quiz 2,50
55858,57036,Module Evaluation,100
55859,55357,Course Test,100
55860,51083,Module Evaluation,75
55861,60989,Practice Test,50
55862,32806,Midterm Test,100
55863,53320,Course Test,50
55864,2654,Course Test,50
55865,25401,Midterm Test,75
55866,58761,Course Test,75
55867,47755,Module Evaluation,50
55868,68629,Course Test,100
55869,42578,Module Evaluation,50
55870,13604,Course Test,50
55871,17726,Midterm Test,100
55872,42282,Midterm Test,100
55873,25695,Final Assessment,75
55874,57223,Quiz 2,50
55875,33433,Module Evaluation,50
55876,28181,Quiz 1,50
55877,77732,Practice Test,75
55878,71813,Course Test,75
55879,52657,Midterm Test,50
55880,75025,Quiz 2,50
55881,62210,Final Assessment,50
55882,11584,Final Assessment,100
55883,5169,Quiz 1,50
55884,23557,Module Evaluation,50
55885,52508,Quiz 1,75
55886,25174,Midterm Test,100
55887,32271,Quiz 1,50
55888,64237,Module Evaluation,50
55889,69257,Practice Test,100
55890,12817,Practice Test,75
55891,813,Practice Test,50
55892,36816,Module Evaluation,75
55893,48071,Module Evaluation,100
55894,10127,Module Evaluation,75
55895,46116,Midterm Test,50
55896,35578,Course Test,75
55897,51376,Quiz 1,50
55898,64252,Module Evaluation,75
55899,40260,Final Assessment,75
55900,58671,Quiz 2,50
55901,33105,Quiz 2,75
55902,8368,Quiz 1,75
55903,10070,Midterm Test,50
55904,64454,Module Evaluation,50
55905,52351,Module Evaluation,100
55906,57503,Final Assessment,50
55907,75763,Quiz 2,75
55908,15961,Quiz 2,100
55909,11599,Midterm Test,50
55910,35898,Course Test,50
55911,67846,Midterm Test,75
55912,1857,Module Evaluation,100
55913,5071,Midterm Test,50
55914,52807,Final Assessment,100
55915,47255,Course Test,75
55916,11340,Module Evaluation,50
55917,47746,Practice Test,50
55918,30358,Final Assessment,75
55919,26107,Quiz 2,50
55920,40593,Quiz 2,50
55921,25879,Quiz 1,75
55922,27397,Final Assessment,100
55923,77525,Quiz 2,100
55924,69654,Midterm Test,75
55925,38711,Midterm Test,75
55926,78755,Quiz 2,75
55927,10256,Course Test,100
55928,17654,Practice Test,50
55929,31085,Module Evaluation,100
55930,13704,Midterm Test,75
55931,33641,Final Assessment,50
55932,61115,Midterm Test,75
55933,31801,Course Test,75
55934,69990,Course Test,50
55935,484,Module Evaluation,100
55936,29381,Final Assessment,50
55937,62785,Module Evaluation,50
55938,29659,Midterm Test,75
55939,36876,Course Test,75
55940,30311,Module Evaluation,50
55941,32982,Module Evaluation,100
55942,60210,Midterm Test,50
55943,63465,Course Test,100
55944,25222,Quiz 1,100
55945,30481,Module Evaluation,75
55946,21889,Module Evaluation,50
55947,69579,Practice Test,75
55948,78698,Course Test,50
55949,48848,Midterm Test,75
55950,17783,Module Evaluation,75
55951,10525,Midterm Test,75
55952,73594,Quiz 2,75
55953,48129,Quiz 1,100
55954,79176,Midterm Test,50
55955,10499,Module Evaluation,50
55956,9302,Practice Test,50
55957,12213,Midterm Test,50
55958,5780,Quiz 1,75
55959,78059,Midterm Test,50
55960,75763,Final Assessment,75
55961,53717,Course Test,50
55962,69626,Quiz 2,50
55963,32987,Quiz 1,50
55964,45802,Module Evaluation,50
55965,42793,Quiz 1,50
55966,4606,Quiz 1,75
55967,52660,Module Evaluation,75
55968,45489,Midterm Test,50
55969,22118,Quiz 2,75
55970,23355,Module Evaluation,100
55971,62055,Course Test,100
55972,5028,Final Assessment,50
55973,76322,Midterm Test,100
55974,60742,Quiz 2,75
55975,8963,Module Evaluation,50
55976,33132,Midterm Test,50
55977,44248,Quiz 2,100
55978,79255,Practice Test,75
55979,42559,Quiz 2,50
55980,45946,Course Test,75
55981,48984,Practice Test,75
55982,69341,Course Test,75
55983,56725,Final Assessment,50
55984,41928,Midterm Test,50
55985,35621,Midterm Test,100
55986,56544,Quiz 2,50
55987,64872,Quiz 1,75
55988,29293,Course Test,100
55989,49708,Quiz 2,100
55990,34167,Quiz 1,75
55991,21641,Module Evaluation,100
55992,16433,Course Test,50
55993,30567,Module Evaluation,50
55994,19881,Practice Test,50
55995,74424,Quiz 1,100
55996,71309,Course Test,100
55997,17961,Quiz 1,50
55998,22825,Midterm Test,75
55999,65301,Course Test,50
56000,62708,Module Evaluation,50
56001,57766,Course Test,75
56002,32417,Course Test,100
56003,65634,Course Test,75
56004,61633,Practice Test,100
56005,21363,Final Assessment,100
56006,62201,Practice Test,100
56007,57340,Practice Test,50
56008,54987,Module Evaluation,50
56009,17020,Course Test,100
56010,50431,Final Assessment,100
56011,35822,Practice Test,100
56012,8644,Final Assessment,100
56013,28655,Quiz 2,100
56014,58320,Midterm Test,75
56015,73113,Module Evaluation,75
56016,43677,Quiz 1,75
56017,38619,Quiz 1,75
56018,55509,Quiz 2,75
56019,69102,Midterm Test,100
56020,35508,Module Evaluation,75
56021,78479,Practice Test,100
56022,59894,Midterm Test,50
56023,36379,Quiz 1,100
56024,18870,Module Evaluation,75
56025,5765,Final Assessment,100
56026,48520,Quiz 2,50
56027,2028,Quiz 2,75
56028,15651,Quiz 1,50
56029,50087,Practice Test,75
56030,27453,Midterm Test,75
56031,64886,Practice Test,50
56032,56051,Final Assessment,50
56033,51739,Midterm Test,75
56034,28166,Practice Test,100
56035,13426,Midterm Test,100
56036,61988,Quiz 1,75
56037,69866,Practice Test,75
56038,25657,Final Assessment,75
56039,4911,Final Assessment,50
56040,27784,Midterm Test,50
56041,39150,Midterm Test,100
56042,44269,Final Assessment,100
56043,36296,Course Test,50
56044,50822,Course Test,50
56045,58804,Final Assessment,50
56046,19082,Practice Test,100
56047,17364,Module Evaluation,75
56048,66932,Quiz 2,100
56049,49257,Course Test,75
56050,76893,Practice Test,75
56051,76919,Quiz 1,50
56052,27797,Practice Test,75
56053,71223,Module Evaluation,50
56054,6663,Module Evaluation,50
56055,7629,Practice Test,100
56056,57429,Quiz 2,50
56057,19731,Midterm Test,50
56058,53448,Module Evaluation,50
56059,33487,Practice Test,50
56060,70323,Module Evaluation,100
56061,60515,Quiz 1,75
56062,20583,Quiz 1,100
56063,40533,Module Evaluation,75
56064,7953,Quiz 2,75
56065,49194,Course Test,75
56066,14081,Midterm Test,100
56067,50832,Course Test,50
56068,66175,Midterm Test,50
56069,48315,Quiz 1,50
56070,62216,Practice Test,75
56071,51990,Module Evaluation,50
56072,25677,Practice Test,100
56073,29740,Final Assessment,50
56074,8847,Practice Test,50
56075,51489,Course Test,75
56076,79721,Course Test,100
56077,32363,Module Evaluation,75
56078,59821,Quiz 1,50
56079,33265,Course Test,75
56080,51565,Final Assessment,100
56081,78525,Module Evaluation,50
56082,17479,Module Evaluation,75
56083,2211,Module Evaluation,100
56084,44862,Practice Test,50
56085,11572,Course Test,75
56086,21717,Practice Test,75
56087,41645,Quiz 1,100
56088,58681,Module Evaluation,100
56089,2310,Course Test,75
56090,25093,Course Test,50
56091,23778,Practice Test,100
56092,59497,Practice Test,50
56093,39657,Midterm Test,100
56094,29480,Course Test,50
56095,64836,Quiz 2,100
56096,71329,Module Evaluation,50
56097,35551,Module Evaluation,100
56098,55390,Midterm Test,100
56099,4307,Midterm Test,50
56100,59204,Quiz 2,75
56101,37877,Course Test,100
56102,64291,Practice Test,75
56103,32410,Midterm Test,75
56104,7341,Midterm Test,50
56105,18048,Final Assessment,50
56106,10495,Midterm Test,100
56107,72648,Final Assessment,75
56108,64662,Module Evaluation,100
56109,44387,Midterm Test,75
56110,43309,Course Test,50
56111,25194,Module Evaluation,50
56112,40195,Quiz 2,75
56113,48491,Final Assessment,100
56114,28126,Final Assessment,50
56115,31802,Quiz 1,75
56116,17613,Practice Test,50
56117,20772,Quiz 2,75
56118,11786,Module Evaluation,100
56119,48032,Course Test,50
56120,58892,Practice Test,75
56121,69988,Final Assessment,100
56122,69447,Quiz 2,75
56123,46425,Practice Test,75
56124,48023,Course Test,50
56125,3196,Quiz 2,50
56126,14129,Final Assessment,75
56127,73746,Practice Test,50
56128,46673,Midterm Test,75
56129,3195,Quiz 2,50
56130,1280,Quiz 2,100
56131,10401,Practice Test,100
56132,28061,Module Evaluation,100
56133,2308,Quiz 2,100
56134,11749,Quiz 2,100
56135,79521,Midterm Test,50
56136,62195,Course Test,75
56137,10153,Practice Test,50
56138,29895,Quiz 2,50
56139,51715,Final Assessment,50
56140,5850,Course Test,100
56141,59414,Quiz 1,50
56142,16340,Midterm Test,100
56143,1492,Midterm Test,100
56144,42509,Module Evaluation,50
56145,55203,Course Test,75
56146,48950,Final Assessment,100
56147,35080,Midterm Test,75
56148,57103,Practice Test,50
56149,66070,Midterm Test,75
56150,42201,Practice Test,75
56151,1067,Course Test,75
56152,49120,Practice Test,50
56153,31147,Course Test,75
56154,75021,Course Test,100
56155,50680,Module Evaluation,75
56156,77276,Final Assessment,50
56157,11882,Midterm Test,75
56158,25083,Final Assessment,75
56159,12163,Final Assessment,100
56160,1211,Quiz 1,50
56161,64132,Module Evaluation,50
56162,42083,Course Test,50
56163,32237,Practice Test,75
56164,31652,Final Assessment,100
56165,71567,Quiz 2,75
56166,46415,Quiz 2,75
56167,78333,Quiz 2,100
56168,40612,Practice Test,50
56169,59016,Course Test,100
56170,10099,Practice Test,50
56171,1969,Course Test,50
56172,43603,Final Assessment,50
56173,21935,Quiz 2,75
56174,51025,Practice Test,75
56175,51020,Final Assessment,75
56176,49710,Practice Test,100
56177,16994,Quiz 1,75
56178,57475,Practice Test,100
56179,42737,Practice Test,100
56180,30620,Practice Test,100
56181,11921,Quiz 1,100
56182,72830,Course Test,75
56183,22856,Quiz 2,75
56184,40094,Quiz 2,100
56185,10451,Final Assessment,50
56186,77421,Quiz 1,50
56187,71966,Module Evaluation,75
56188,19874,Final Assessment,75
56189,67056,Quiz 1,75
56190,49039,Practice Test,50
56191,22751,Final Assessment,100
56192,15528,Quiz 1,100
56193,16209,Course Test,100
56194,13219,Module Evaluation,100
56195,33986,Quiz 1,75
56196,59847,Final Assessment,75
56197,16749,Quiz 2,50
56198,61059,Final Assessment,100
56199,79151,Final Assessment,75
56200,9235,Module Evaluation,100
56201,60992,Midterm Test,100
56202,4638,Midterm Test,50
56203,47688,Practice Test,75
56204,18047,Final Assessment,100
56205,20077,Quiz 2,100
56206,67498,Quiz 2,50
56207,45203,Final Assessment,75
56208,5088,Practice Test,50
56209,51392,Practice Test,100
56210,9631,Module Evaluation,100
56211,53446,Final Assessment,50
56212,24538,Final Assessment,75
56213,31492,Quiz 1,100
56214,44662,Quiz 2,75
56215,56912,Midterm Test,100
56216,44105,Quiz 2,100
56217,18501,Quiz 1,100
56218,37770,Practice Test,50
56219,50820,Midterm Test,100
56220,76133,Final Assessment,50
56221,70235,Final Assessment,50
56222,29722,Course Test,50
56223,57548,Module Evaluation,100
56224,64410,Practice Test,75
56225,73529,Final Assessment,75
56226,54583,Quiz 1,75
56227,68939,Practice Test,50
56228,22543,Midterm Test,100
56229,26754,Module Evaluation,75
56230,53788,Course Test,100
56231,53494,Quiz 2,100
56232,10138,Course Test,50
56233,3427,Quiz 1,100
56234,29684,Final Assessment,50
56235,48204,Quiz 2,75
56236,32511,Module Evaluation,100
56237,66865,Practice Test,75
56238,52730,Final Assessment,75
56239,26480,Final Assessment,100
56240,69477,Final Assessment,50
56241,19457,Module Evaluation,100
56242,69354,Quiz 1,50
56243,44501,Quiz 1,100
56244,16461,Midterm Test,100
56245,38410,Course Test,75
56246,1925,Practice Test,75
56247,27814,Module Evaluation,100
56248,8659,Quiz 2,100
56249,45207,Module Evaluation,100
56250,9995,Practice Test,75
56251,57994,Final Assessment,50
56252,20,Quiz 1,75
56253,38616,Practice Test,50
56254,17596,Quiz 1,50
56255,17603,Final Assessment,75
56256,44275,Quiz 1,100
56257,2210,Final Assessment,50
56258,23939,Course Test,75
56259,57109,Course Test,50
56260,71080,Quiz 2,100
56261,32259,Practice Test,75
56262,17065,Quiz 1,100
56263,21386,Quiz 2,50
56264,36322,Midterm Test,100
56265,45178,Course Test,75
56266,63004,Practice Test,100
56267,5378,Final Assessment,50
56268,77321,Practice Test,100
56269,15761,Course Test,50
56270,62657,Quiz 2,50
56271,29470,Quiz 1,75
56272,37475,Quiz 1,50
56273,13071,Midterm Test,50
56274,60062,Module Evaluation,75
56275,57573,Course Test,50
56276,77258,Course Test,50
56277,58977,Quiz 1,50
56278,9110,Module Evaluation,50
56279,9565,Practice Test,50
56280,54471,Quiz 2,100
56281,71686,Midterm Test,75
56282,18450,Midterm Test,75
56283,27919,Module Evaluation,50
56284,8812,Quiz 2,75
56285,73652,Quiz 2,100
56286,77509,Module Evaluation,75
56287,17846,Final Assessment,50
56288,31488,Quiz 1,50
56289,66682,Module Evaluation,100
56290,68322,Practice Test,100
56291,21991,Practice Test,75
56292,36001,Module Evaluation,75
56293,70129,Final Assessment,75
56294,12372,Practice Test,50
56295,16593,Course Test,75
56296,57874,Course Test,50
56297,31077,Practice Test,100
56298,37328,Practice Test,75
56299,68994,Practice Test,75
56300,41762,Midterm Test,75
56301,52729,Module Evaluation,75
56302,23204,Course Test,100
56303,5993,Final Assessment,75
56304,29857,Quiz 1,100
56305,76240,Quiz 1,75
56306,7584,Course Test,75
56307,33946,Quiz 2,50
56308,69266,Module Evaluation,100
56309,74351,Course Test,50
56310,28678,Module Evaluation,50
56311,50801,Midterm Test,50
56312,72653,Final Assessment,50
56313,34294,Course Test,75
